DATE,PLAYER_NAME,TEAM,MARKET_FAMILY,LINE,ODDS,MODEL_PROB_ADJ,_EDGE_NEUTRAL,PROD_SCORE,MARKET_RANK,MARKET_PCTL,MARKET_N,MARKET_MIN_ROWS,IN_TOP_10PCT,IN_TOP_20PCT,IS_BETWORTHY,IS_RANK_ELIGIBLE,MARKET_PRIORITY,GAME_ID,COMMENCE_TIME,HOME_TEAM,AWAY_TEAM,BOOK,MARKET,SIDE,ALT_FLAG,HAS_FEATURES,PLAYER_TYPE,ENTITY_ID,batting_order,OPP,OPP_PITCHER_ID,OPP_PITCHER_NAME,HOME_PROBABLE_PITCHER_ID,AWAY_PROBABLE_PITCHER_ID,HOME_PROBABLE_PITCHER_NAME,AWAY_PROBABLE_PITCHER_NAME,MERGE_PITCHER_ID,HRR_R5,TB_R5,H_R5,BB_R5,K_R5,HR_R5,SB_R5,PA_R5,AB_R5,HBP_R5,SF_R5,AVG_R5,OBP_R5,SLG_R5,OPS_R5,BB_RATE_R5,H_RATE_R5,TB_PER_PA_R5,HRR_PER_PA_R5,HRR_R10,TB_R10,H_R10,BB_R10,K_R10,HR_R10,SB_R10,PA_R10,AB_R10,HBP_R10,SF_R10,AVG_R10,OBP_R10,SLG_R10,OPS_R10,BB_RATE_R10,H_RATE_R10,TB_PER_PA_R10,HRR_PER_PA_R10,HRR_R15,TB_R15,H_R15,BB_R15,K_R15,HR_R15,SB_R15,PA_R15,AB_R15,HBP_R15,SF_R15,AVG_R15,OBP_R15,SLG_R15,OPS_R15,BB_RATE_R15,H_RATE_R15,TB_PER_PA_R15,HRR_PER_PA_R15,IP_R5,PITCHES_R5,HR_ALLOWED_R5,H_ALLOWED_R5,ER_R5,K_PER_IP_R5,PITCHES_PER_IP_R5,ERA_R5,WHIP_R5,K_PER_9_R5,BB_PER_9_R5,HR_PER_9_R5,IP_R10,PITCHES_R10,HR_ALLOWED_R10,H_ALLOWED_R10,ER_R10,K_PER_IP_R10,PITCHES_PER_IP_R10,ERA_R10,WHIP_R10,K_PER_9_R10,BB_PER_9_R10,HR_PER_9_R10,IP_R15,PITCHES_R15,HR_ALLOWED_R15,H_ALLOWED_R15,ER_R15,K_PER_IP_R15,PITCHES_PER_IP_R15,ERA_R15,WHIP_R15,K_PER_9_R15,BB_PER_9_R15,HR_PER_9_R15,PARK_FACTOR,ELEVATION_FT,WIND_SCALAR,bvp_pa,bvp_ab,bvp_hits,bvp_hr,bvp_bb,bvp_so,bvp_tb,bvp_bbe,bvp_avg,bvp_slg,bvp_hr_rate_ab,bvp_bb_rate,bvp_so_rate,bvp_confidence_weight,bvp_matchup_score,BOOK_PROB,MODEL_PROB_RAW,MODEL_PROB_CAL,MODEL_PROB_FINAL,EDGE,LINE_TYPE,CONFIDENCE_TIER,TEMPLATE_MODEL_USED,START_TIME_CT,START_HOUR_CT,SLATE_BUCKET,FEATURE_BOOST,SLATE_RANK_PCT,RANK_BOOST,GAME_KEY,MODEL_PROB_USED,PICK_SCORE,BEST5_SCORE,BEST5_RANK_PCT,DIST_FROM_TOP,PRODUCT,SOURCE_FILE,PLAYER,TEAM_OUT,GAME,LINE_OUT,ODDS_OUT,MODEL_PROB_META,RAW_SCORE_META,EDGE_META,FEATURE_BOOST_META,LINE_TYPE_META,META_SCORE,SINGLE_SCORE,NOTE,ACTION,REASON,RECOMMENDATION_TYPE,NUM_LEGS,PARLAY_AMERICAN,PARLAY_MODEL_PROB,PARLAY_EDGE,PARLAY_BOOK_PROB,PARLAY_DECIMAL,PARLAY_SCORE,P1_PLAYER,P1_TEAM,P1_MARKET,P1_LINE,P1_ODDS,P1_PROB,P1_EDGE,P1_LEG_SCORE,P1_GAME,P2_PLAYER,P2_TEAM,P2_MARKET,P2_LINE,P2_ODDS,P2_PROB,P2_EDGE,P2_LEG_SCORE,P2_GAME,P3_PLAYER,P3_TEAM,P3_MARKET,P3_LINE,P3_ODDS,P3_PROB,P3_EDGE,P3_LEG_SCORE,P3_GAME,P4_PLAYER,P4_TEAM,P4_MARKET,P4_LINE,P4_ODDS,P4_PROB,P4_EDGE,P4_LEG_SCORE,P4_GAME,P5_PLAYER,P5_TEAM,P5_MARKET,P5_LINE,P5_ODDS,P5_PROB,P5_EDGE,P5_LEG_SCORE,P5_GAME,P6_PLAYER,P6_TEAM,P6_MARKET,P6_LINE,P6_ODDS,P6_PROB,P6_EDGE,P6_LEG_SCORE,P6_GAME,P7_PLAYER,P7_TEAM,P7_MARKET,P7_LINE,P7_ODDS,P7_PROB,P7_EDGE,P7_LEG_SCORE,P7_GAME,P8_PLAYER,P8_TEAM,P8_MARKET,P8_LINE,P8_ODDS,P8_PROB,P8_EDGE,P8_LEG_SCORE,P8_GAME,P9_PLAYER,P9_TEAM,P9_MARKET,P9_LINE,P9_ODDS,P9_PROB,P9_EDGE,P9_LEG_SCORE,P9_GAME,P10_PLAYER,P10_TEAM,P10_MARKET,P10_LINE,P10_ODDS,P10_PROB,P10_EDGE,P10_LEG_SCORE,P10_GAME,P11_PLAYER,P11_TEAM,P11_MARKET,P11_LINE,P11_ODDS,P11_PROB,P11_EDGE,P11_LEG_SCORE,P11_GAME,P12_PLAYER,P12_TEAM,P12_MARKET,P12_LINE,P12_ODDS,P12_PROB,P12_EDGE,P12_LEG_SCORE,P12_GAME,P13_PLAYER,P13_TEAM,P13_MARKET,P13_LINE,P13_ODDS,P13_PROB,P13_EDGE,P13_LEG_SCORE,P13_GAME,P14_PLAYER,P14_TEAM,P14_MARKET,P14_LINE,P14_ODDS,P14_PROB,P14_EDGE,P14_LEG_SCORE,P14_GAME,P15_PLAYER,P15_TEAM,P15_MARKET,P15_LINE,P15_ODDS,P15_PROB,P15_EDGE,P15_LEG_SCORE,P15_GAME
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Yandy Diaz,tampa bay rays,507ec1a59ca1a2aa1386a2dbe2fbfa7b,1.5,-144,,,,,,0.44174675602147956,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,203.0,0.3395775183530504,0.0093976960088603,0.3301798223441901,3.028652668416448,0.5017467560214796,Yandy Diaz,tampa bay rays,HRR,1.5,-144.0,0.6167280444964872,0.0265641100702577,0.6133898009367683,507ec1a59ca1a2aa1386a2dbe2fbfa7b,Jonathan Aranda,tampa bay rays,HRR,1.5,-127.0,0.5618484109502833,0.0023770453115167,0.5629005380742607,507ec1a59ca1a2aa1386a2dbe2fbfa7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Freddie Freeman,los angeles dodgers,4ff70f42672aed275f8d6a3a5c9f5321,1.5,-135,,,,,,0.4319916712600461,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,278.0,0.3348314440431582,0.0700996075886038,0.2647318364545544,3.777407407407407,0.4919916712600461,Freddie Freeman,los angeles dodgers,HRR,1.5,-135.0,0.5823866428341162,0.0079185577277332,0.581795711407387,4ff70f42672aed275f8d6a3a5c9f5321,Tommy Troy,arizona diamondbacks,HRR,1.5,117.0,0.5866630751640832,0.1258335820765256,0.5677300291509566,4ff70f42672aed275f8d6a3a5c9f5321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Juan Soto,new york mets,2fa44becfc394386d661eff0256111d3,1.5,-112,,,,,,0.4306609532415023,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,196.0,0.3270121648624519,-0.0112530720046581,0.3382652368671101,2.956260032102729,0.4906609532415023,Juan Soto,new york mets,HRR,1.5,-112.0,0.607799516538288,0.0794976297458351,0.605175555215225,2fa44becfc394386d661eff0256111d3,Marcus Semien,new york mets,HRR,0.5,-178.0,0.5490064954529882,-0.0912812743311844,0.5510859758167492,2fa44becfc394386d661eff0256111d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Trevor McDonald,san francisco giants,28a4a80f7b04c4d03f249c8cb82ad092,4.5,-127,,,,,,0.4301558529444876,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,196.0,0.3372566646061862,-0.0002022543505301,0.3374589189567163,2.963323663489432,0.4901558529444876,Trevor McDonald,san francisco giants,K,4.5,-127.0,0.6384058370044055,0.0789344713656389,0.6253333700440531,28a4a80f7b04c4d03f249c8cb82ad092,Rafael Devers,san francisco giants,HRR,0.5,-152.0,0.5390606315484033,-0.0641139716261998,0.5419357810245311,28a4a80f7b04c4d03f249c8cb82ad092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Ezequiel Duran,texas rangers,748fa098c21c17715ebec1653befb6c2,1.5,-103,,,,,,0.4066399146782208,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,248.0,0.3004301166323335,0.0126899421926516,0.2877401744396818,3.475357592825909,0.4666399146782208,Ezequiel Duran,texas rangers,HRR,1.5,-103.0,0.5807114168159427,0.0733222542543663,0.5802545034706674,748fa098c21c17715ebec1653befb6c2,Josh Jung,texas rangers,HRR,1.5,-131.0,0.5279065205627707,-0.0391930465367964,0.531673998917749,748fa098c21c17715ebec1653befb6c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,JJ Bleday,cincinnati reds,996682744f55836e619953bc8cfd16ef,1.5,-132,,,,,,0.3994644086215572,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,184.0,0.2929421079053302,-0.0596867107651823,0.3526288186705126,2.835843093511805,0.4594644086215572,JJ Bleday,cincinnati reds,HRR,1.5,-132.0,0.5513418653903568,-0.0176236518510225,0.5532345161591283,996682744f55836e619953bc8cfd16ef,Michael Massey,kansas city royals,HRR,0.5,-163.0,0.5421690915111367,-0.077602771606734,0.5447955641902458,996682744f55836e619953bc8cfd16ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,James Wood,washington nationals,7b042ea490ee94f3a5fae88a241e0c70,1.5,-130,,,,,,0.3980690915845244,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,214.0,0.291418732211373,-0.0269788375626918,0.3183975697740649,3.1407274895646986,0.4580690915845244,James Wood,washington nationals,HRR,1.5,-130.0,0.5507482883963862,-0.0144691029079615,0.5526884253246754,7b042ea490ee94f3a5fae88a241e0c70,CJ Abrams,washington nationals,HRR,1.5,-129.0,0.539930962187376,-0.0233878151052003,0.5427364852123859,7b042ea490ee94f3a5fae88a241e0c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Nick Kurtz,athletics,7303b906ec24908bb3cff071bf340eec,1.5,-110,,,,,,0.3975573577405507,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,208.0,0.2907745426763825,-0.0338678618139307,0.3246424044903132,3.0803123257110987,0.4575573577405507,Nick Kurtz,athletics,HRR,1.5,-110.0,0.558810064935065,0.0350005411255411,0.5601052597402599,7303b906ec24908bb3cff071bf340eec,Zack Gelof,athletics,HRR,0.5,-163.0,0.5309652342271163,-0.0888066288907544,0.534488015488947,7303b906ec24908bb3cff071bf340eec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Ryan O'Hearn,pittsburgh pirates,e73fadc7fb7502608603de6dfce34fac,1.5,-134,,,,,,0.3856572457636572,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,206.0,0.2780119110212352,-0.0488653128516968,0.326877223872932,3.059252609134777,0.4456572457636572,Ryan O'Hearn,pittsburgh pirates,HRR,1.5,-134.0,0.5359241314241315,-0.036725441225441,0.5390502009102011,e73fadc7fb7502608603de6dfce34fac,Bryan Reynolds,pittsburgh pirates,HRR,1.5,-133.0,0.5293391486910801,-0.0414763019526966,0.5329920167957938,e73fadc7fb7502608603de6dfce34fac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Chase Meidroth,chicago white sox,6c525054ef6bbee384a6400f05a7ef19,1.5,-139,,,,,,0.3821539870166987,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,237.0,0.2742583146000472,-0.0222385268143427,0.29649684141439,3.3727172108467074,0.4421539870166987,Chase Meidroth,chicago white sox,HRR,1.5,-139.0,0.5317732185875492,-0.0498167395714466,0.5352313611005454,6c525054ef6bbee384a6400f05a7ef19,Brooks Lee,minnesota twins,HRR,1.5,-104.0,0.5262683664374841,0.0164644448688566,0.5301668971224854,6c525054ef6bbee384a6400f05a7ef19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Matt Olson,atlanta braves,d151ae8d551dafc26e657e34d0b4cff3,1.5,-105,,,,,,0.3733886976617946,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,239.0,0.2649055173086739,-0.0302577733072831,0.295163290615957,3.387955182072829,0.4333886976617946,Matt Olson,atlanta braves,HRR,1.5,-105.0,0.5264529952417678,0.0142578732905482,0.5303367556224264,d151ae8d551dafc26e657e34d0b4cff3,Ronald Acuna Jr.,atlanta braves,HRR,1.5,-136.0,0.5134584754934332,-0.0628127109472448,0.5183817974539585,d151ae8d551dafc26e657e34d0b4cff3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Trea Turner,philadelphia phillies,74f3bd29e00a7932dfcd53369f030251,1.5,-156,,,,,,0.3643650971550899,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,199.0,0.2554069204481532,-0.0794748363086035,0.3348817567567568,2.986128625472888,0.4243650971550899,Trea Turner,philadelphia phillies,HRR,1.5,-156.0,0.5140904914831546,-0.0952845085168454,0.5189632521645022,74f3bd29e00a7932dfcd53369f030251,Alec Bohm,philadelphia phillies,HRR,1.5,-122.0,0.5069522017959518,-0.0425973477535978,0.5123960256522757,74f3bd29e00a7932dfcd53369f030251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGP,daily_out\mlb_specific_game_parlays_2026-06-02_full.csv,Tyler Freeman,colorado rockies,8e66855f2231ccc68e5ba0ad7f2091a5,1.5,-125,,,,,,0.350839143059945,,,PUBLISH,Strongest parlay profile today,PARLAY_PRODUCT,2.0,181.0,0.2413198207172448,-0.1151118798004771,0.356431700517722,2.8055865921787717,0.410839143059945,Tyler Freeman,colorado rockies,HRR,1.5,-125.0,0.5017536075036074,-0.0538019480519481,0.5076133189033188,8e66855f2231ccc68e5ba0ad7f2091a5,Kyle Karros,colorado rockies,HRR,0.5,-179.0,0.4907682004375552,-0.1508088604943443,0.4975067444025507,8e66855f2231ccc68e5ba0ad7f2091a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,,,,,,,,,,,,,,,,,,,,,,,HRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEST_SINGLE_PARLAY,daily_out\mlb_best_single_per_game_parlay_2026-06-02_full.csv,Jarren Duran,boston red sox,0aecf375a07f34755e00a1ba7fb63c16,1.5,-132,,,,,,-0.15423563139333268,,,SKIP,Filtered out by meta risk controls,PARLAY_PRODUCT,15.0,282776.0,0.0007643686066673,0.0004108563051623,0.0003535123015049,2828.7558756592603,0.0007643686066673,Jarren Duran,boston red sox,HRR,1.5,-132.0,0.6739003834121899,0.1049348661708106,0.6699883527392149,0aecf375a07f34755e00a1ba7fb63c16,Ben Rice,new york yankees,HRR,1.5,-120.0,0.6223043831168832,0.0768498376623377,0.6225200324675326,286c7b1ca015708320800e8f2a9bf4de,Trevor McDonald,san francisco giants,K,4.5,-127.0,0.6384058370044055,0.0789344713656389,0.6293333700440531,28a4a80f7b04c4d03f249c8cb82ad092,Juan Soto,new york mets,HRR,1.5,-112.0,0.607799516538288,0.0794976297458351,0.609175555215225,2fa44becfc394386d661eff0256111d3,Freddie Freeman,los angeles dodgers,HRR,1.5,-135.0,0.5823866428341162,0.0079185577277332,0.585795711407387,4ff70f42672aed275f8d6a3a5c9f5321,Yandy Diaz,tampa bay rays,HRR,1.5,-144.0,0.6167280444964872,0.0265641100702577,0.6173898009367683,507ec1a59ca1a2aa1386a2dbe2fbfa7b,Connor Prielipp,minnesota twins,K,4.5,-147.0,0.5473203441295547,-0.0478213562753035,0.5455347165991904,6c525054ef6bbee384a6400f05a7ef19,Nick Kurtz,athletics,HRR,1.5,-110.0,0.558810064935065,0.0350005411255411,0.5641052597402599,7303b906ec24908bb3cff071bf340eec,Ezequiel Duran,texas rangers,HRR,1.5,-103.0,0.5807114168159427,0.0733222542543663,0.5842545034706674,748fa098c21c17715ebec1653befb6c2,Alec Bohm,philadelphia phillies,H,0.5,-254.0,0.7122725571391885,-0.0052415671545968,0.6262907525680534,74f3bd29e00a7932dfcd53369f030251,James Wood,washington nationals,HRR,1.5,-130.0,0.5507482883963862,-0.0144691029079615,0.5566884253246754,7b042ea490ee94f3a5fae88a241e0c70,Troy Johnston,colorado rockies,H,0.5,-192.0,0.6731945620589456,0.0156603154836031,0.5903389970942299,8e66855f2231ccc68e5ba0ad7f2091a5,Spencer Steer,cincinnati reds,H,0.5,-217.0,0.7483846764431449,0.0638420896923562,0.6595139023276932,996682744f55836e619953bc8cfd16ef,Nathan Lukes,toronto blue jays,H,0.5,-220.0,0.6951965909090908,0.0076965909090908,0.6105808636363635,d151ae8d551dafc26e657e34d0b4cff3,Ryan O'Hearn,pittsburgh pirates,HRR,1.5,-134.0,0.5359241314241315,-0.036725441225441,0.5430502009102011,e73fadc7fb7502608603de6dfce34fac
