PLAYER_ID,PLAYER_NAME,TEAM,AT_BATS,HITS,DOUBLES,TRIPLES,HOME_RUNS,TOTAL_BASES,RUNS,RBI,WALKS,STRIKEOUTS,STOLEN_BASES,HBP,SAC_FLIES,PA,AVG,OBP,SLG,OPS,HRR
699912,Jose Fernandez,arizona diamondbacks,106,31,3,0,3,43,20,12,5,26,2,1,0,114,0.29245283018867924,0.33035714285714285,0.4056603773584906,0.7360175202156334,63
669257,Will Smith,los angeles dodgers,121,30,4,0,3,43,12,16,13,22,0,0,1,135,0.24793388429752067,0.31851851851851853,0.35537190082644626,0.6738904193449649,58
664728,Kyle Isbel,kansas city royals,98,26,5,0,3,40,11,8,6,25,4,3,0,111,0.2653061224489796,0.32710280373831774,0.40816326530612246,0.7352660690444401,45
686217,Sal Frelick,milwaukee brewers,125,26,5,0,3,40,20,12,15,13,2,1,2,148,0.208,0.2937062937062937,0.32,0.6137062937062937,58
664761,Alec Bohm,philadelphia phillies,141,26,4,0,3,39,9,17,13,25,0,2,3,159,0.18439716312056736,0.2578616352201258,0.2765957446808511,0.5344573799009769,52
686555,Isaac Collins,kansas city royals,113,25,4,0,3,38,15,12,16,41,2,2,1,132,0.22123893805309736,0.32575757575757575,0.336283185840708,0.6620407615982837,52
690976,Alex Freeland,los angeles dodgers,94,24,5,0,3,38,12,9,11,29,0,0,1,108,0.2553191489361702,0.330188679245283,0.40425531914893614,0.7344439983942191,45
807713,Matt Shaw,chicago cubs,82,23,6,0,3,38,10,10,5,16,2,0,1,89,0.2804878048780488,0.3181818181818182,0.4634146341463415,0.7815964523281597,43
656555,Rhys Hoskins,cleveland guardians,93,20,8,0,3,37,16,15,19,32,0,1,2,115,0.21505376344086022,0.34782608695652173,0.3978494623655914,0.7456755493221131,51
519317,Giancarlo Stanton,new york yankees,86,21,6,0,3,36,7,13,6,28,1,0,0,92,0.2441860465116279,0.29347826086956524,0.4186046511627907,0.712082912032356,41
542303,Marcell Ozuna,pittsburgh pirates,121,22,4,0,3,35,10,13,12,36,0,1,0,134,0.18181818181818182,0.26119402985074625,0.2892561983471074,0.5504502281978536,45
686894,Joey Wiemer,washington nationals,60,20,4,1,3,35,13,10,10,25,1,1,0,71,0.3333333333333333,0.43661971830985913,0.5833333333333334,1.0199530516431925,43
686780,Pedro Pagés,st. louis cardinals,83,20,4,0,3,33,9,8,5,22,2,0,1,91,0.24096385542168675,0.2808988764044944,0.39759036144578314,0.6784892378502776,37
680728,Adrian Del Castillo,arizona diamondbacks,80,19,3,1,3,33,7,19,3,27,0,0,1,84,0.2375,0.2619047619047619,0.4125,0.674404761904762,45
694497,Evan Carter,texas rangers,118,19,5,0,3,33,13,9,19,36,6,1,1,142,0.16101694915254236,0.2805755395683453,0.2796610169491525,0.5602365565174978,41
664034,Ty France,san diego padres,62,17,4,1,3,32,8,9,2,8,1,1,0,65,0.27419354838709675,0.3076923076923077,0.5161290322580645,0.8238213399503722,34
671732,Lawrence Butler,athletics,107,20,2,0,3,31,10,14,13,31,4,0,0,120,0.18691588785046728,0.275,0.2897196261682243,0.5647196261682244,44
543807,George Springer,toronto blue jays,86,18,4,0,3,31,5,8,9,19,2,1,0,96,0.20930232558139536,0.2916666666666667,0.36046511627906974,0.6521317829457365,31
669134,Luis Campusano,san diego padres,52,15,7,0,3,31,9,10,5,15,0,1,0,58,0.28846153846153844,0.3620689655172414,0.5961538461538461,0.9582228116710876,34
680869,Zack Gelof,athletics,65,19,2,0,3,30,9,10,3,16,2,1,0,71,0.2923076923076923,0.3333333333333333,0.46153846153846156,0.7948717948717949,38
670242,Matt Wallner,minnesota twins,103,18,3,0,3,30,12,8,10,42,0,4,0,117,0.17475728155339806,0.27350427350427353,0.2912621359223301,0.5647664094266036,38
691723,Coby Mayo,baltimore orioles,100,17,4,0,3,30,11,12,10,30,1,0,1,111,0.17,0.24324324324324326,0.3,0.5432432432432432,40
694728,Brice Matthews,houston astros,80,17,4,0,3,30,8,12,10,33,2,0,1,92,0.2125,0.2967032967032967,0.375,0.6717032967032968,37
660162,Yoán Moncada,los angeles angels,96,17,1,1,3,29,9,9,16,41,1,2,0,114,0.17708333333333334,0.30701754385964913,0.3020833333333333,0.6091008771929824,35
680977,Brendan Donovan,seattle mariners,56,17,3,0,3,29,7,8,9,12,1,5,1,71,0.30357142857142855,0.43661971830985913,0.5178571428571429,0.954476861167002,32
677592,Everson Pereira,chicago white sox,64,16,4,0,3,29,7,7,4,21,1,2,1,71,0.25,0.30985915492957744,0.453125,0.7629841549295775,30
502671,Paul Goldschmidt,new york yankees,61,15,5,0,3,29,13,12,8,14,0,1,0,70,0.2459016393442623,0.34285714285714286,0.47540983606557374,0.8182669789227166,40
622761,Jorge Mateo,atlanta braves,56,16,2,0,3,27,12,6,2,19,4,0,0,58,0.2857142857142857,0.3103448275862069,0.48214285714285715,0.7924876847290641,34
681807,David Fry,cleveland guardians,52,14,2,0,3,25,10,5,12,20,0,0,0,64,0.2692307692307692,0.40625,0.4807692307692308,0.8870192307692308,29
669224,Austin Wells,new york yankees,92,14,1,0,3,24,11,5,21,27,0,0,1,114,0.15217391304347827,0.30701754385964913,0.2608695652173913,0.5678871090770404,30
668904,Royce Lewis,minnesota twins,77,13,2,0,3,24,8,11,9,27,2,2,1,89,0.16883116883116883,0.2696629213483146,0.3116883116883117,0.5813512330366263,32
678218,Brandon Valenzuela,toronto blue jays,61,12,0,0,3,21,7,6,4,20,0,0,0,66,0.19672131147540983,0.24615384615384617,0.3442622950819672,0.5904161412358133,25
608701,Rob Refsnyder,seattle mariners,57,7,0,0,3,16,5,6,4,16,0,0,1,62,0.12280701754385964,0.1774193548387097,0.2807017543859649,0.4581211092246746,18
668952,Ryan Kreidler,minnesota twins,18,4,1,0,3,14,3,7,4,3,0,0,0,22,0.2222222222222222,0.36363636363636365,0.7777777777777778,1.1414141414141414,14
691011,Drew Romo,chicago white sox,24,4,0,0,3,13,4,4,6,4,1,1,0,31,0.16666666666666666,0.3548387096774194,0.5416666666666666,0.896505376344086,12
805808,Kevin McGonigle,detroit tigers,148,46,11,2,2,67,30,16,26,21,5,1,0,175,0.3108108108108108,0.41714285714285715,0.4527027027027027,0.8698455598455599,92
676391,Ernie Clement,toronto blue jays,157,46,14,0,2,66,16,14,6,11,1,0,0,163,0.2929936305732484,0.31901840490797545,0.42038216560509556,0.7394005705130711,76
665489,Vladimir Guerrero Jr.,toronto blue jays,149,47,7,0,2,60,22,18,19,20,3,3,2,173,0.31543624161073824,0.3988439306358382,0.40268456375838924,0.8015284943942274,87
621493,Taylor Ward,baltimore orioles,148,40,14,0,2,60,27,14,34,33,1,1,1,184,0.2702702702702703,0.4076086956521739,0.40540540540540543,0.8130141010575793,81
643289,Mauricio Dubón,atlanta braves,147,40,10,2,2,60,19,21,11,23,0,2,0,160,0.272108843537415,0.33125,0.40816326530612246,0.7394132653061225,80
808982,Jung Hoo Lee,san francisco giants,137,42,9,1,2,59,17,14,10,18,0,0,2,149,0.30656934306569344,0.348993288590604,0.4306569343065693,0.7796502228971733,73
805779,Jacob Wilson,athletics,142,42,8,0,2,56,16,15,4,16,1,0,1,148,0.29577464788732394,0.3129251700680272,0.39436619718309857,0.7072913672511258,73
687859,Troy Johnston,colorado rockies,129,41,9,0,2,56,12,19,10,28,2,1,0,141,0.3178294573643411,0.37142857142857144,0.43410852713178294,0.8055370985603544,72
678882,Ceddanne Rafaela,boston red sox,130,38,6,2,2,54,19,15,6,31,2,5,0,141,0.2923076923076923,0.3475177304964539,0.4153846153846154,0.7629023458810693,72
677649,Ezequiel Duran,texas rangers,97,33,9,2,2,52,15,20,8,20,3,0,0,106,0.3402061855670103,0.3904761904761905,0.5360824742268041,0.9265586647029946,68
643446,Jeff McNeil,athletics,123,37,8,0,2,51,12,13,11,17,1,2,2,139,0.3008130081300813,0.36231884057971014,0.4146341463414634,0.7769529869211735,62
656305,Matt Chapman,san francisco giants,154,36,7,1,2,51,21,15,15,38,0,1,0,170,0.23376623376623376,0.3058823529411765,0.33116883116883117,0.6370511841100077,72
691026,Masyn Winn,st. louis cardinals,129,34,6,1,2,48,16,17,12,31,5,3,1,145,0.26356589147286824,0.33793103448275863,0.37209302325581395,0.7100240577385726,67
672695,Geraldo Perdomo,arizona diamondbacks,125,29,6,3,2,47,15,15,21,18,6,1,4,153,0.232,0.33774834437086093,0.376,0.713748344370861,59
608348,Carson Kelly,chicago cubs,102,31,4,0,2,41,15,13,13,22,0,2,0,117,0.30392156862745096,0.39316239316239315,0.4019607843137255,0.7951231774761187,59
596115,Trevor Story,boston red sox,139,29,6,0,2,41,13,18,7,45,3,1,2,149,0.20863309352517986,0.2483221476510067,0.2949640287769784,0.5432861764279852,60
671277,Luis García Jr.,washington nationals,126,27,6,1,2,41,15,17,5,22,2,0,1,132,0.21428571428571427,0.24242424242424243,0.3253968253968254,0.5678210678210678,59
682663,Agustín Ramírez,miami marlins,113,26,5,1,2,39,14,14,13,28,3,2,1,129,0.23008849557522124,0.3178294573643411,0.34513274336283184,0.6629622007271729,54
680574,Matt McLain,cincinnati reds,145,25,7,0,2,38,15,11,19,44,6,2,0,166,0.1724137931034483,0.27710843373493976,0.2620689655172414,0.5391773992521811,51
670770,TJ Friedl,cincinnati reds,131,25,6,0,2,37,13,8,11,32,4,3,1,149,0.19083969465648856,0.2671232876712329,0.2824427480916031,0.549566035762836,46
691777,Max Muncy,athletics,92,22,5,2,2,37,15,7,6,37,2,4,2,104,0.2391304347826087,0.3076923076923077,0.40217391304347827,0.709866220735786,44
673237,Yainer Diaz,houston astros,101,25,5,0,2,36,7,14,3,16,0,0,2,106,0.24752475247524752,0.2641509433962264,0.3564356435643564,0.6205865869605829,46
665750,Leody Taveras,baltimore orioles,90,24,4,1,2,36,11,20,14,22,2,0,0,106,0.26666666666666666,0.36538461538461536,0.4,0.7653846153846153,55
683146,Brett Baty,new york mets,121,24,4,1,2,36,16,16,10,38,2,1,2,135,0.19834710743801653,0.26119402985074625,0.2975206611570248,0.558714691007771,56
676356,Jonny DeLuca,tampa bay rays,86,23,7,0,2,36,13,17,3,17,4,0,0,90,0.26744186046511625,0.29213483146067415,0.4186046511627907,0.7107394826234649,53
683357,Owen Caissie,miami marlins,107,23,7,0,2,36,11,17,7,51,2,2,3,119,0.21495327102803738,0.2689075630252101,0.3364485981308411,0.6053561611560512,51
666397,Edouard Julien,colorado rockies,99,24,3,1,2,35,15,12,17,33,3,1,0,117,0.24242424242424243,0.358974358974359,0.35353535353535354,0.7125097125097125,51
592885,Christian Yelich,milwaukee brewers,78,23,4,1,2,35,15,15,7,26,3,0,0,85,0.2948717948717949,0.35294117647058826,0.44871794871794873,0.801659125188537,53
596019,Francisco Lindor,new york mets,93,21,2,2,2,33,14,5,11,19,2,1,0,105,0.22580645161290322,0.3142857142857143,0.3548387096774194,0.6691244239631337,40
677588,José Tena,washington nationals,79,20,4,1,2,32,12,10,5,26,0,1,0,85,0.25316455696202533,0.3058823529411765,0.4050632911392405,0.7109456440804169,42
677950,Alek Thomas,arizona diamondbacks,90,17,9,0,2,32,12,10,3,22,4,2,0,96,0.18888888888888888,0.23157894736842105,0.35555555555555557,0.5871345029239766,39
543877,Christian Vázquez,houston astros,73,21,4,0,2,31,7,13,7,14,0,0,0,81,0.2876712328767123,0.35,0.4246575342465753,0.7746575342465754,41
595879,Javier Báez,detroit tigers,78,20,5,0,2,31,10,6,2,16,1,1,1,82,0.2564102564102564,0.2804878048780488,0.3974358974358974,0.6779237023139462,36
663886,Tyler Stephenson,cincinnati reds,99,20,5,0,2,31,7,7,17,32,0,0,1,117,0.20202020202020202,0.3162393162393162,0.31313131313131315,0.6293706293706294,34
663837,Matt Vierling,detroit tigers,89,18,7,0,2,31,9,14,9,18,1,0,2,100,0.20224719101123595,0.27,0.34831460674157305,0.618314606741573,41
700932,Kyle Manzardo,cleveland guardians,110,22,2,0,2,30,8,10,11,43,0,3,1,125,0.2,0.288,0.2727272727272727,0.5607272727272727,40
657041,Lane Thomas,kansas city royals,79,21,3,0,2,30,8,12,14,17,2,1,0,94,0.26582278481012656,0.3829787234042553,0.379746835443038,0.7627255588472933,41
641584,Jake Fraley,tampa bay rays,71,18,6,0,2,30,5,5,7,20,2,0,0,78,0.2535211267605634,0.32051282051282054,0.4225352112676056,0.7430480317804262,28
643376,Danny Jansen,texas rangers,93,17,5,1,2,30,9,8,9,32,1,2,0,104,0.1827956989247312,0.2692307692307692,0.3225806451612903,0.5918114143920595,34
673357,Luis Robert Jr.,new york mets,85,20,3,0,2,29,10,8,13,17,2,0,0,98,0.23529411764705882,0.336734693877551,0.3411764705882353,0.6779111644657863,38
681351,Logan O'Hoppe,los angeles angels,100,20,3,0,2,29,12,9,12,30,0,3,1,116,0.2,0.3017241379310345,0.29,0.5917241379310345,41
672515,Gabriel Moreno,arizona diamondbacks,65,17,6,0,2,29,11,10,5,14,0,1,1,72,0.26153846153846155,0.3194444444444444,0.4461538461538462,0.7655982905982905,38
605170,Victor Caratini,minnesota twins,94,21,1,0,2,28,9,15,11,20,0,5,4,114,0.22340425531914893,0.32456140350877194,0.2978723404255319,0.6224337439343038,45
665966,Carlos Narváez,boston red sox,83,19,3,0,2,28,11,3,6,27,1,0,0,90,0.2289156626506024,0.2808988764044944,0.3373493975903614,0.6182482739948558,33
687637,Dylan Beavers,baltimore orioles,90,19,3,0,2,28,14,10,11,24,3,0,1,103,0.2111111111111111,0.29411764705882354,0.3111111111111111,0.6052287581699347,43
687551,Drew Gilbert,san francisco giants,72,17,1,1,2,26,8,7,3,16,0,0,0,76,0.2361111111111111,0.26666666666666666,0.3611111111111111,0.6277777777777778,32
656775,Cedric Mullins,tampa bay rays,123,16,2,1,2,26,9,10,9,30,6,2,1,138,0.13008130081300814,0.2,0.21138211382113822,0.4113821138211382,35
668723,Ryan Vilade,tampa bay rays,53,16,2,1,2,26,8,17,7,10,2,0,1,62,0.3018867924528302,0.3770491803278688,0.49056603773584906,0.8676152180637179,41
664702,Myles Straw,toronto blue jays,61,16,2,0,2,24,15,6,7,8,1,0,1,70,0.26229508196721313,0.3333333333333333,0.39344262295081966,0.7267759562841529,37
624641,Edmundo Sosa,philadelphia phillies,57,14,3,0,2,23,8,11,3,12,2,2,1,64,0.24561403508771928,0.30158730158730157,0.40350877192982454,0.7050960735171261,33
642201,Eli White,atlanta braves,56,13,2,1,2,23,6,9,2,11,0,0,1,59,0.23214285714285715,0.2542372881355932,0.4107142857142857,0.6649515738498789,28
624424,Michael Conforto,chicago cubs,39,12,5,0,2,23,7,8,8,13,0,0,1,48,0.3076923076923077,0.4166666666666667,0.5897435897435898,1.0064102564102564,27
621438,Tyrone Taylor,new york mets,71,14,2,0,2,22,5,8,2,12,0,0,0,75,0.19718309859154928,0.2191780821917808,0.30985915492957744,0.5290372371213583,27
680779,Henry Davis,pittsburgh pirates,80,13,3,0,2,22,10,9,8,18,1,2,0,91,0.1625,0.25555555555555554,0.275,0.5305555555555556,32
666181,Will Benson,cincinnati reds,59,11,3,1,2,22,7,5,10,21,1,0,0,69,0.1864406779661017,0.30434782608695654,0.3728813559322034,0.6772291820191599,23
665804,Miguel Amaya,chicago cubs,61,13,2,0,2,21,11,6,9,16,0,2,0,72,0.21311475409836064,0.3333333333333333,0.3442622950819672,0.6775956284153005,30
663647,Ke'Bryan Hayes,cincinnati reds,98,11,1,1,2,20,7,3,7,16,0,0,0,105,0.11224489795918367,0.17142857142857143,0.20408163265306123,0.37551020408163266,21
669004,MJ Melendez,new york mets,44,11,3,0,2,20,4,6,3,18,0,2,0,50,0.25,0.32653061224489793,0.45454545454545453,0.7810760667903525,21
701678,Hao-Yu  Lee,detroit tigers,58,11,2,0,2,19,5,6,3,17,0,0,0,61,0.1896551724137931,0.22950819672131148,0.3275862068965517,0.5570944036178632,22
672761,Wenceel Pérez,detroit tigers,83,11,1,0,2,18,8,6,7,15,3,0,0,90,0.13253012048192772,0.2,0.21686746987951808,0.41686746987951806,25
602104,Ramón Urías,st. louis cardinals,57,9,3,0,2,18,9,5,6,12,0,3,1,67,0.15789473684210525,0.26865671641791045,0.3157894736842105,0.584446190102121,23
605141,Mookie Betts,los angeles dodgers,51,9,2,0,2,17,8,7,6,6,0,1,0,58,0.17647058823529413,0.27586206896551724,0.3333333333333333,0.6091954022988506,24
663330,Jahmai Jones,detroit tigers,47,9,2,0,2,17,6,5,6,17,0,0,0,53,0.19148936170212766,0.2830188679245283,0.3617021276595745,0.6447209955841028,20
656537,Derek Hill,chicago white sox,44,10,0,0,2,16,6,3,5,17,3,0,0,51,0.22727272727272727,0.30612244897959184,0.36363636363636365,0.6697588126159555,19
663697,Jonathan India,kansas city royals,48,8,1,0,2,15,8,8,8,13,0,2,0,58,0.16666666666666666,0.3103448275862069,0.3125,0.6228448275862069,24
665052,Griffin Conine,miami marlins,22,6,1,0,2,13,6,4,2,6,2,1,0,25,0.2727272727272727,0.36,0.5909090909090909,0.9509090909090909,16
672356,Gabriel Arias,cleveland guardians,30,6,1,0,2,13,2,4,2,12,0,0,0,32,0.2,0.25,0.43333333333333335,0.6833333333333333,12
553869,Elias Díaz,kansas city royals,14,5,2,0,2,13,3,5,1,2,0,0,0,15,0.35714285714285715,0.4,0.9285714285714286,1.3285714285714287,13
806068,Colt Emerson,seattle mariners,19,5,0,1,2,13,3,6,2,8,0,1,0,22,0.2631578947368421,0.36363636363636365,0.6842105263157895,1.0478468899521531,14
665923,Esteury Ruiz,miami marlins,25,4,1,0,2,11,4,4,3,11,1,0,1,29,0.16,0.2413793103448276,0.44,0.6813793103448276,12
669699,Braden Shewmake,houston astros,22,4,0,0,2,10,4,3,0,6,0,0,1,24,0.18181818181818182,0.17391304347826086,0.45454545454545453,0.6284584980237153,11
683679,Jesus Rodriguez,san francisco giants,9,3,0,0,2,9,2,4,1,0,0,0,0,10,0.3333333333333333,0.4,1.0,1.4,9
693304,Nick Gonzales,pittsburgh pirates,136,42,5,0,1,50,20,21,10,28,2,2,1,149,0.3088235294117647,0.3624161073825503,0.36764705882352944,0.7300631662060797,83
807712,Luke Keaschall,minnesota twins,148,34,8,0,1,45,17,18,14,26,8,2,3,167,0.22972972972972974,0.2994011976047904,0.30405405405405406,0.6034552516588445,69
680757,Steven Kwan,cleveland guardians,142,31,6,0,1,40,17,10,21,17,2,2,2,169,0.21830985915492956,0.32335329341317365,0.28169014084507044,0.605043434258244,58
671976,Tristan Peters,chicago white sox,98,30,5,1,1,40,11,7,8,24,4,1,0,109,0.30612244897959184,0.3644859813084112,0.40816326530612246,0.7726492466145336,48
678662,Ezequiel Tovar,colorado rockies,144,27,9,0,1,39,10,11,11,48,2,2,1,158,0.1875,0.25316455696202533,0.2708333333333333,0.5239978902953586,48
691785,Marcelo Mayer,boston red sox,105,28,6,0,1,37,9,9,8,19,2,2,1,117,0.26666666666666666,0.3275862068965517,0.3523809523809524,0.6799671592775041,46
663616,Trevor Larnach,minnesota twins,102,26,6,1,1,37,17,12,20,21,1,0,0,122,0.2549019607843137,0.3770491803278688,0.3627450980392157,0.7397942783670846,55
650489,Willi Castro,colorado rockies,112,26,7,0,1,36,15,13,11,40,3,2,0,125,0.23214285714285715,0.312,0.32142857142857145,0.6334285714285715,54
701350,Roman Anthony,boston red sox,109,25,5,1,1,35,12,5,20,33,2,1,0,130,0.22935779816513763,0.35384615384615387,0.3211009174311927,0.6749470712773465,42
803011,Sam Antonacci,chicago white sox,82,25,3,2,1,35,14,10,7,9,2,5,1,95,0.3048780487804878,0.3894736842105263,0.4268292682926829,0.8163029525032093,49
805300,Jakob Marsee,miami marlins,147,25,3,2,1,35,23,8,24,46,10,5,1,178,0.17006802721088435,0.3050847457627119,0.23809523809523808,0.54317998385795,56
669003,Garrett Mitchell,milwaukee brewers,109,23,7,1,1,35,16,22,22,46,5,1,0,133,0.21100917431192662,0.3484848484848485,0.3211009174311927,0.6695857659160411,61
664983,Jake McCarthy,colorado rockies,83,20,6,3,1,35,9,9,9,21,6,1,2,98,0.24096385542168675,0.3157894736842105,0.42168674698795183,0.7374762206721623,38
663743,Nick Fortes,tampa bay rays,96,25,6,0,1,34,8,10,3,13,0,3,0,102,0.2604166666666667,0.30392156862745096,0.3541666666666667,0.6580882352941176,43
650402,Gleyber Torres,detroit tigers,112,28,2,0,1,33,16,10,24,21,0,1,2,139,0.25,0.381294964028777,0.29464285714285715,0.6759378211716341,54
668885,Austin Martin,minnesota twins,95,26,4,0,1,33,13,8,20,17,5,2,1,118,0.2736842105263158,0.4067796610169492,0.3473684210526316,0.7541480820695807,47
691720,Kyle Karros,colorado rockies,112,25,5,0,1,33,19,7,21,33,2,1,2,136,0.22321428571428573,0.34558823529411764,0.29464285714285715,0.6402310924369747,51
702332,Caleb Durbin,boston red sox,123,22,6,1,1,33,14,15,11,19,3,2,0,136,0.17886178861788618,0.25735294117647056,0.2682926829268293,0.5256456241032998,51
677942,Blaze Alexander,baltimore orioles,95,24,4,0,1,31,11,9,7,28,4,1,0,105,0.25263157894736843,0.3106796116504854,0.3263157894736842,0.6369954011241696,44
671289,Tyler Freeman,colorado rockies,80,25,2,0,1,30,9,12,5,11,4,6,0,94,0.3125,0.3956043956043956,0.375,0.7706043956043955,46
808975,Hyeseong Kim,los angeles dodgers,76,23,3,0,1,29,10,8,8,15,5,0,1,85,0.3026315789473684,0.36470588235294116,0.3815789473684211,0.7462848297213622,41
691594,Javier Sanoja,miami marlins,79,22,4,0,1,29,4,14,9,11,2,0,0,88,0.27848101265822783,0.3522727272727273,0.3670886075949367,0.719361334867664,40
694671,Wyatt Langford,texas rangers,80,19,3,2,1,29,9,4,4,19,3,0,0,84,0.2375,0.27380952380952384,0.3625,0.6363095238095238,32
678489,Jorge Barrosa,arizona diamondbacks,77,14,9,1,1,28,9,7,4,24,0,1,0,84,0.18181818181818182,0.23170731707317074,0.36363636363636365,0.5953436807095344,30
686668,Brenton Doyle,colorado rockies,94,20,3,0,1,26,16,4,10,36,8,0,0,104,0.2127659574468085,0.28846153846153844,0.2765957446808511,0.5650572831423895,40
687363,Victor Scott II,st. louis cardinals,95,18,4,0,1,25,11,5,8,28,5,1,1,112,0.18947368421052632,0.2571428571428571,0.2631578947368421,0.5203007518796992,34
669065,Kyle Stowers,miami marlins,72,17,5,0,1,25,10,5,9,21,0,1,0,83,0.2361111111111111,0.32926829268292684,0.3472222222222222,0.676490514905149,32
687093,Vaughn Grissom,los angeles angels,69,17,5,0,1,25,7,9,9,5,0,1,2,82,0.2463768115942029,0.3333333333333333,0.36231884057971014,0.6956521739130435,33
660688,Keibert Ruiz,washington nationals,75,16,6,0,1,25,5,10,1,11,0,1,1,78,0.21333333333333335,0.23076923076923078,0.3333333333333333,0.5641025641025641,31
592663,J.T. Realmuto,philadelphia phillies,73,17,3,0,1,23,7,7,7,12,0,3,1,84,0.2328767123287671,0.32142857142857145,0.3150684931506849,0.6364970645792564,31
624428,Adam Frazier,los angeles angels,60,15,5,0,1,23,13,5,7,19,0,1,0,70,0.25,0.3382352941176471,0.38333333333333336,0.7215686274509805,33
681297,Colton Cowser,baltimore orioles,77,17,2,0,1,22,11,9,11,28,1,0,1,90,0.22077922077922077,0.3146067415730337,0.2857142857142857,0.6003210272873194,37
500743,Miguel Rojas,los angeles dodgers,56,16,3,0,1,22,4,5,4,9,0,0,1,62,0.2857142857142857,0.32786885245901637,0.39285714285714285,0.7207259953161592,25
688363,Graham Pauley,miami marlins,79,13,6,0,1,22,8,9,5,20,1,0,0,85,0.16455696202531644,0.21428571428571427,0.27848101265822783,0.4927667269439421,30
694377,Nick Yorke,pittsburgh pirates,68,15,3,0,1,21,5,6,7,15,0,2,1,78,0.22058823529411764,0.3076923076923077,0.3088235294117647,0.6165158371040724,26
592206,Nick Castellanos,san diego padres,79,14,4,0,1,21,4,12,4,21,1,0,2,85,0.17721518987341772,0.21176470588235294,0.26582278481012656,0.4775874906924795,30
595978,Austin Hedges,cleveland guardians,55,14,4,0,1,21,11,5,3,12,0,0,1,61,0.2545454545454545,0.288135593220339,0.38181818181818183,0.6699537750385208,30
655316,Andruw Monasterio,boston red sox,61,14,4,0,1,21,7,9,5,14,1,0,0,66,0.22950819672131148,0.2878787878787879,0.3442622950819672,0.6321410829607551,30
676439,Hunter Feduccia,tampa bay rays,49,16,1,0,1,20,6,5,7,18,0,1,0,58,0.32653061224489793,0.42105263157894735,0.40816326530612246,0.8292158968850698,27
687231,Darell Hernaiz,athletics,68,16,1,0,1,20,9,6,11,12,2,1,0,81,0.23529411764705882,0.35,0.29411764705882354,0.6441176470588235,31
680700,Richie Palacios,tampa bay rays,71,15,2,0,1,20,13,8,16,17,4,3,1,91,0.2112676056338028,0.37362637362637363,0.28169014084507044,0.6553165144714441,36
687597,Jordan Beck,colorado rockies,69,12,3,1,1,20,5,10,4,18,2,0,1,74,0.17391304347826086,0.21621621621621623,0.2898550724637681,0.5060712886799843,27
543309,Kyle Higashioka,texas rangers,59,14,2,0,1,19,6,5,6,17,0,0,0,65,0.23728813559322035,0.3076923076923077,0.3220338983050847,0.6297262059973925,25
630105,Jake Cronenworth,san diego padres,97,14,2,0,1,19,13,4,14,23,1,3,0,114,0.14432989690721648,0.2719298245614035,0.1958762886597938,0.46780611322119736,31
672820,Lenyn Sosa,toronto blue jays,49,13,3,0,1,19,7,6,0,11,0,0,1,51,0.2653061224489796,0.26,0.3877551020408163,0.6477551020408163,26
681715,Heriberto Hernández,miami marlins,75,13,0,1,1,18,5,12,10,18,4,1,1,87,0.17333333333333334,0.27586206896551724,0.24,0.5158620689655172,30
667472,Dane Myers,cincinnati reds,52,13,1,0,1,17,11,6,10,15,2,1,1,64,0.25,0.375,0.3269230769230769,0.7019230769230769,30
457705,Andrew McCutchen,texas rangers,53,12,2,0,1,17,6,5,5,17,0,0,1,59,0.22641509433962265,0.288135593220339,0.32075471698113206,0.6088903102014711,23
676694,Jake Meyers,houston astros,50,11,2,0,1,16,5,4,5,12,1,1,1,57,0.22,0.2982456140350877,0.32,0.6182456140350877,20
683953,Travis Bazzana,cleveland guardians,42,11,2,0,1,16,7,4,7,9,2,0,0,49,0.2619047619047619,0.3673469387755102,0.38095238095238093,0.7482993197278911,22
593871,Jorge Polanco,new york mets,56,10,3,0,1,16,3,2,5,11,0,0,0,61,0.17857142857142858,0.2459016393442623,0.2857142857142857,0.5316159250585479,15
641680,Jonah Heim,atlanta braves,39,9,4,0,1,16,4,8,5,5,0,0,1,45,0.23076923076923078,0.3111111111111111,0.41025641025641024,0.7213675213675214,21
805811,Bryce Eldridge,san francisco giants,26,9,4,0,1,16,4,2,2,5,0,0,0,28,0.34615384615384615,0.39285714285714285,0.6153846153846154,1.0082417582417582,15
672275,Patrick Bailey,san francisco giants,76,12,0,0,1,15,5,5,7,19,2,0,0,83,0.15789473684210525,0.2289156626506024,0.19736842105263158,0.426284083703234,22
666310,Bo Naylor,cleveland guardians,79,10,2,0,1,15,3,4,6,20,0,0,0,85,0.12658227848101267,0.18823529411764706,0.189873417721519,0.37810871183916606,17
669720,Austin Hays,chicago white sox,43,10,1,0,1,14,3,7,1,13,0,0,0,44,0.23255813953488372,0.25,0.32558139534883723,0.5755813953488372,20
665877,José Fermín,st. louis cardinals,38,9,2,0,1,14,2,4,3,9,0,0,1,43,0.23684210526315788,0.2857142857142857,0.3684210526315789,0.6541353383458646,15
676724,Jared Young,new york mets,29,9,2,0,1,14,4,3,3,5,0,0,1,33,0.3103448275862069,0.36363636363636365,0.4827586206896552,0.8463949843260188,16
694374,Tim Tawa,arizona diamondbacks,54,9,2,0,1,14,4,8,6,14,0,0,1,63,0.16666666666666666,0.2459016393442623,0.25925925925925924,0.5051608986035215,21
